,date-time,liquidityRate_avg,variableBorrowRate_avg,utilizationRate_avg,stableBorrowRate_avg
2043,2023-04-22 11:00:00,0.019828854231481438,0.04076160886323216,0.5710295433333333,0.09661504015710341
2044,2023-04-22 12:00:00,0.0131315418965808,0.0269939216188044,0.5710162916666667,0.0966144353718828
2045,2023-04-22 13:00:00,0.02011910693059656,0.0414232092836136,0.5694886883333333,0.0965887707521127
2046,2023-04-22 14:00:00,0.023703019347535558,0.04893890270975424,0.5682192083333333,0.09647512699295117
2047,2023-04-22 15:00:00,0.01823929162287228,0.03762497216480292,0.5689884966666666,0.09651361945638287
2048,2023-04-22 16:00:00,0.0062444382953184,0.01296586246570164,0.56596532,0.09635887381731427
2049,2023-04-22 17:00:00,0.014716482514972921,0.03057903408498012,0.5648804158333334,0.09630888013672044
2050,2023-04-22 18:00:00,0.01889055087768144,0.0392493747747456,0.56487978,0.0963088905376573
2051,2023-04-22 19:00:00,0.01889055087768144,0.0392493747747456,0.56487978,0.0963088905376573
2052,2023-04-22 20:00:00,0.0078710628657006,0.016353906156144,0.5646947408333334,0.09629972905569463
2053,2023-04-22 21:00:00,0.01867319859109032,0.03878126784497556,0.564565855,0.09629335386815892
2054,2023-04-22 22:00:00,0.00599882030790552,0.01241408479694688,0.5646065483333333,0.09629544842150976
2055,2023-04-22 23:00:00,0.015642269826928918,0.03250427940500904,0.5650542225,0.09631490964593474
2056,2023-04-23 00:00:00,0.00146574676849968,0.0030430445033952,0.56541161,0.09633360505325268
2057,2023-04-23 01:00:00,0.032989978790771396,0.06848074607065056,0.5654312208333333,0.09633597850144632
2058,2023-04-23 02:00:00,0.01795638426942996,0.037115479673915396,0.5693151366666667,0.09653028846459603
2059,2023-04-23 03:00:00,0.019390088692628638,0.039792045056966645,0.57158805,0.09664391780706331
2060,2023-04-23 04:00:00,0.02055573436323384,0.042182430578484476,0.5718933258333334,0.09666629949256837
2061,2023-04-23 05:00:00,0.0,0.0,0.57184961,0.09665727260237411
2062,2023-04-23 06:00:00,0.03583766309820552,0.07348137466463568,0.5725204700000001,0.09669078849830774
2063,2023-04-23 07:00:00,0.0177351294957912,0.03623822662499676,0.5744646841666666,0.09678757369315909
2064,2023-04-23 08:00:00,0.02114556094654632,0.04321086835510871,0.5744178458333333,0.09678574711642289
2065,2023-04-23 09:00:00,0.01827596921375952,0.0373467109152384,0.57441828,0.09678580740959036
2066,2023-04-23 10:00:00,0.016737457386798358,0.034221025897870676,0.5742128375000001,0.09677561924166783
2067,2023-04-23 11:00:00,0.0022456297176739197,0.00459447570557784,0.5681686933333333,0.09675167106235098
2068,2023-04-23 12:00:00,0.02019959041207572,0.042530441807102755,0.5570475475,0.09598936280831412
2069,2023-04-23 13:00:00,0.00724346970493428,0.015256372031869322,0.5570979166666666,0.09592258516945391
2070,2023-04-23 14:00:00,0.013467587541212878,0.02833719660412992,0.5577781700000001,0.09595660232923492
2071,2023-04-23 15:00:00,0.0339203302617546,0.07130452174868124,0.55826105,0.09598079475667919
2072,2023-04-23 16:00:00,0.0185705001956178,0.03904577286656724,0.5581894241666667,0.09597727642954318
2073,2023-04-23 17:00:00,0.011054665181719799,0.02325473340293592,0.5574330075,0.09593972810185986
2074,2023-04-23 18:00:00,0.02485941286031676,0.05231726398852524,0.5575167108333333,0.09594402682381435
2075,2023-04-23 19:00:00,0.01569031271843112,0.033066567341307355,0.5569348799999999,0.09592104262068345
2076,2023-04-23 20:00:00,0.01792927869274332,0.037813779582442204,0.5564422991666667,0.09589343000764496
2077,2023-04-23 21:00:00,0.00415674007335504,0.0087639004902582,0.5563787991666668,0.09588309805674512
2078,2023-04-23 22:00:00,0.030040898296265283,0.06331685789249712,0.5571995166666667,0.09588709261199703
2079,2023-04-23 23:00:00,0.0032486384042478,0.0068486196719725195,0.5566189125,0.09590627428351
2080,2023-04-24 00:00:00,0.00432797433377256,0.0091257175941318,0.556548615,0.09589575552944786
2081,2023-04-24 01:00:00,0.030112988727942363,0.06350053044288204,0.556535625,0.09589513674756077
2082,2023-04-24 02:00:00,0.0192197108176776,0.04053150607514904,0.55650205,0.0958935189891973
2083,2023-04-24 03:00:00,0.01221644935818792,0.02564629520763528,0.5563220958333334,0.09588458597658676
2084,2023-04-24 04:00:00,0.02365236883882764,0.04965410010474539,0.55601671,0.09586935845633543
2085,2023-04-24 05:00:00,0.007600310188754761,0.0160412117374638,0.55603896,0.09587053923113496
2086,2023-04-24 06:00:00,0.01164068855486316,0.024428361427571158,0.5581816725000001,0.0959773870353562
2087,2023-04-24 07:00:00,0.00873962566285176,0.01832548721078088,0.55970983,0.09605362822167667
2088,2023-04-24 08:00:00,0.00884957151102336,0.01855600926304608,0.55970981,0.0960536405649518
2089,2023-04-24 09:00:00,0.036165475026546844,0.07518547189563192,0.5672034116666667,0.09642512975985974
2090,2023-04-24 10:00:00,0.01868413257320256,0.03839919158925504,0.5710707833333334,0.09661880305216815
2091,2023-04-24 11:00:00,0.01891998368507664,0.03887492418425988,0.571118875,0.09662166863185574
2092,2023-04-24 12:00:00,0.0045244964097932395,0.009298132832390041,0.5711201124999999,0.0966239056025734
2093,2023-04-24 13:00:00,0.03155769339144048,0.06485062866331248,0.57113265,0.09662454925414621
2094,2023-04-24 14:00:00,0.0,0.0,0.5711865,0.09662730822812403
2095,2023-04-24 15:00:00,0.029475120267167757,0.06055749206608932,0.5713686516666666,0.0966359962543512
2096,2023-04-24 16:00:00,0.02076417688954824,0.04261700838159827,0.5718684641666666,0.09665595648641355
2097,2023-04-24 17:00:00,0.016639055697111122,0.0341473095861912,0.5718954108333333,0.09666288129550281
2098,2023-04-24 18:00:00,0.01164181479009732,0.021518243785553403,0.571836895,0.09666177232487487
2099,2023-04-24 19:00:00,0.021748838921368557,0.04205159733485664,0.5718749391666667,0.09666294900452832
2100,2023-04-24 20:00:00,0.01717471790516124,0.0352416422740068,0.57203186,0.09666741270641249
2101,2023-04-24 21:00:00,0.00314049271844232,0.0064442478146695195,0.571958095,0.09666626090600228
2102,2023-04-24 22:00:00,0.0,0.0,0.57196743,0.09666673900531535
