,date-time,liquidityRate_avg,variableBorrowRate_avg,utilizationRate_avg,stableBorrowRate_avg
0,2023-01-27 12:00:00,0.0,0.0,0.0,0.09000000000000001
1,2023-01-27 13:00:00,0.0,0.0,0.0,0.09000000000000001
2,2023-01-27 14:00:00,0.0,0.0,0.0,0.09000000000000001
3,2023-01-27 15:00:00,0.0,0.0,0.0,0.09000000000000001
4,2023-01-27 16:00:00,0.0,0.0,0.0,0.09000000000000001
5,2023-01-27 17:00:00,0.0,0.0,0.0,0.09000000000000001
6,2023-01-27 18:00:00,0.0,0.0,0.0,0.09000000000000001
7,2023-01-27 19:00:00,0.0,0.0,0.0,0.09000000000000001
8,2023-01-27 20:00:00,0.0,0.0,0.0,0.09000000000000001
9,2023-01-27 21:00:00,0.0,0.0,0.04777483,0.09000000000000001
10,2023-01-27 22:00:00,0.0,0.0,0.04777483,0.09000000000000001
11,2023-01-27 23:00:00,0.0,0.0,0.04777483,0.09000000000000001
12,2023-01-28 00:00:00,0.0,0.0,0.04777483,0.09000000000000001
13,2023-01-28 01:00:00,0.0028300289335214403,0.02723553304784676,0.12647167083333333,0.09433512349776652
14,2023-01-28 02:00:00,0.00485147817175104,0.046689485224880166,0.1826837,0.09743164028188549
15,2023-01-28 03:00:00,0.00262585367266464,0.02494163393303256,0.14076094166666667,0.10839860935930663
16,2023-01-28 04:00:00,0.00218072877284736,0.02059206367466304,0.13237639,0.11059200317479086
17,2023-01-28 05:00:00,0.0018625802410468801,0.01887526063063152,0.12133975666666667,0.10887521226884948
18,2023-01-28 06:00:00,0.00122628317744592,0.01544165454256848,0.09926649,0.10544163045696671
19,2023-01-28 07:00:00,0.00051242935110768,0.00684346944016872,0.043993148333333336,0.09684345939444372
20,2023-01-28 08:00:00,0.0011598443670438,0.01501332881037444,0.09651257416666666,0.10501328696998415
21,2023-01-28 09:00:00,0.0011132384822352,0.01471275081144864,0.09458012,0.10471268290243779
22,2023-01-28 10:00:00,0.0011132384822352,0.01471275081144864,0.09458012,0.10471268290243779
23,2023-01-28 11:00:00,0.0011132384822352,0.01471275081144864,0.09458012,0.10471268290243779
24,2023-01-28 12:00:00,0.0011132384822352,0.01471275081144864,0.09458012,0.10471268290243779
25,2023-01-28 13:00:00,0.00108531659300868,0.014511763913959799,0.09328805083333334,0.10451170039274442
26,2023-01-28 14:00:00,0.00077817581151696,0.012300908041582561,0.07907529,0.10230089278611733
27,2023-01-28 15:00:00,0.00063983483425944,0.01018124880847416,0.07805113833333334,0.10214158589343218
28,2023-01-28 16:00:00,0.0,0.0,0.07561142,0.10176208457722874
29,2023-01-28 17:00:00,0.0010032560381124,0.01607004882327528,0.07875692,0.10176208457722874
30,2023-01-28 18:00:00,0.0014140680778656001,0.022389874574343122,0.08157748,0.1022008571136979
31,2023-01-28 19:00:00,0.0008216240795064,0.01263965150213568,0.08125254,0.10263962965016708
32,2023-01-28 20:00:00,0.0008132762016342,0.012573353400214681,0.08082633416666667,0.10257333252647886
33,2023-01-28 21:00:00,0.00072144954504,0.011844074279083678,0.07613807,0.10184406416590851
34,2023-01-28 22:00:00,0.0006590745862992,0.01131805606258008,0.07275649499999999,0.10131804098295848
35,2023-01-28 23:00:00,0.00064659959455104,0.011212852419279362,0.07208018,0.10121283634636846
36,2023-01-29 00:00:00,0.00038023626175704003,0.006993028825981199,0.06476018,0.10007415097376837
37,2023-01-29 01:00:00,0.0006588412953227999,0.0125903484173304,0.066551015,0.09924338754199329
38,2023-01-29 02:00:00,0.0005741965255608,0.010566430659280798,0.06792478333333334,0.10056642281329799
39,2023-01-29 03:00:00,0.00057375270860544,0.0105623509473504,0.06789853,0.10056234001781587
40,2023-01-29 04:00:00,8.229948406272e-05,0.00400033576615536,0.0257155,0.09400033467028886
41,2023-01-29 05:00:00,5.424584047668e-05,0.00321601576083228,0.0206736175,0.09321601456011201
42,2023-01-29 06:00:00,4.4894625948e-05,0.00295457575905792,0.01899299,0.09295457452338639
43,2023-01-29 07:00:00,3.993218815968e-05,0.00277489206925056,0.017837916666666665,0.09277489095060282
44,2023-01-29 08:00:00,3.000731258304e-05,0.00241552468963584,0.015527770000000002,0.09241552380503569
45,2023-01-29 09:00:00,3.000731258304e-05,0.00241552468963584,0.015527770000000002,0.09241552380503569
46,2023-01-29 10:00:00,2.4736078802879998e-05,0.0020020197241440003,0.015457585000000001,0.0924046069873971
47,2023-01-29 11:00:00,0.0,0.0,0.015527770000000002,0.09241552584267183
48,2023-01-29 12:00:00,0.0,0.0,0.015527770000000002,0.09241552584267183
49,2023-01-29 13:00:00,0.00011026100366064,0.008871091662443759,0.015554103333333333,0.09241016103189337
50,2023-01-29 14:00:00,2.945750859792e-05,0.00239329412122464,0.01538485,0.09239329248331331
51,2023-01-29 15:00:00,2.945750859792e-05,0.00239329412122464,0.01538485,0.09239329248331331
52,2023-01-29 16:00:00,2.945750859792e-05,0.00239329412122464,0.01538485,0.09239329248331331
53,2023-01-29 17:00:00,2.945750859792e-05,0.00239329412122464,0.01538485,0.09239329248331331
54,2023-01-29 18:00:00,9.81916953264e-06,0.0007977647070748799,0.01518825,0.09236271105901862
55,2023-01-29 19:00:00,0.00017407673859311996,0.00442997784775512,0.0336505,0.09234742034687128
56,2023-01-29 20:00:00,0.00034815347718623993,0.00885995569551024,0.05221105,0.09234742034687128
57,2023-01-29 21:00:00,0.00034815347718623993,0.00885995569551024,0.05221105,0.09234742034687128
58,2023-01-29 22:00:00,0.00034815347718623993,0.00885995569551024,0.05221105,0.09234742034687128
59,2023-01-29 23:00:00,5.802557953104e-05,0.0014766592825850402,0.052222,0.0971611372558397
60,2023-01-30 00:00:00,0.0,0.0,0.05222419,0.0981238806376334
61,2023-01-30 01:00:00,0.0,0.0,0.05222419,0.0981238806376334
62,2023-01-30 02:00:00,0.0,0.0,0.05222419,0.0981238806376334
63,2023-01-30 03:00:00,0.00041573697004224,0.00995066579454552,0.05222419,0.0981238806376334
64,2023-01-30 04:00:00,0.00083147394008448,0.01990133158909104,0.05222419,0.0981238806376334
65,2023-01-30 05:00:00,0.00083147394008448,0.01990133158909104,0.05222419,0.0981238806376334
66,2023-01-30 06:00:00,0.0005837193345348,0.0139919151764592,0.05209095,0.09810318007508177
67,2023-01-30 07:00:00,0.00033596472898512006,0.00808249876382736,0.05195771,0.09808247951253013
68,2023-01-30 08:00:00,0.00033596472898512006,0.00808249876382736,0.05195771,0.09808247951253013
69,2023-01-30 09:00:00,0.00033596472898512006,0.00808249876382736,0.05195771,0.09808247951253013
70,2023-01-30 10:00:00,0.00033596472898512006,0.00808249876382736,0.05195771,0.09808247951253013
71,2023-01-30 11:00:00,0.00033202682955863996,0.00803426421930192,0.05168563833333333,0.09804016879583904
72,2023-01-30 12:00:00,0.00031236996745584,0.0077935029194304,0.05032804,0.09782900778037662
73,2023-01-30 13:00:00,0.00031236996745584,0.0077935029194304,0.05032804,0.09782900778037662
74,2023-01-30 14:00:00,0.00031038815730924,0.0077686847433792,0.050073339999999994,0.09778939437636587
75,2023-01-30 15:00:00,0.00031401768308976003,0.00781322447800512,0.05022642333333333,0.09781322094888201
76,2023-01-30 16:00:00,0.00032682601119888,0.00797180212974672,0.05124575,0.09797179416396234
77,2023-01-30 17:00:00,0.00032682630259151993,0.00797181233511168,0.05124575,0.09797179771830751
78,2023-01-30 18:00:00,0.00032682630259151993,0.00797181233511168,0.05124575,0.09797179771830751
79,2023-01-30 19:00:00,0.00032682630259151993,0.00797181233511168,0.05124575,0.09797179771830751
80,2023-01-30 20:00:00,0.00032044066349292,0.00789299464013028,0.0507390375,0.09789298490887212
81,2023-01-30 21:00:00,0.00030979589977116,0.00776130740301528,0.0498923875,0.09776129925324667
82,2023-01-30 22:00:00,0.00030857813621136,0.007746062785771679,0.04979435000000001,0.09774605088009246
83,2023-01-30 23:00:00,0.00030857813621136,0.007746062785771679,0.04979435000000001,0.09774605088009246
84,2023-01-31 00:00:00,0.0003084186973698,0.00774405914748336,0.04978145416666666,0.09774404662020098
