,date-time,liquidityRate_avg,variableBorrowRate_avg,utilizationRate_avg,stableBorrowRate_avg
0,2022-03-16 16:00:00,0.00013029110197330907,0.0006948828750784581,0.09404379545454546,0.09
1,2022-03-16 17:00:00,0.0,0.0,-1.0916666666666666e-07,0.09000000000000001
2,2022-03-16 18:00:00,0.0,0.0,-5e-08,0.09000000000000001
3,2022-03-16 19:00:00,0.0,0.0,-1.1666666666666667e-08,0.09000000000000001
4,2022-03-16 20:00:00,0.0,0.0,0.0,0.09000000000000001
5,2022-03-16 21:00:00,0.00044737083408167997,0.00150728648565312,0.05575193333333334,0.09000000000000001
6,2022-03-16 22:00:00,0.0,0.0,-5e-08,0.09000000000000001
7,2022-03-16 23:00:00,0.0,0.0,-5e-08,0.09000000000000001
8,2022-03-17 00:00:00,0.0,0.0,-4.083333333333333e-08,0.09000000000000001
9,2022-03-17 01:00:00,0.0,0.0,-4.000000000000001e-08,0.09000000000000001
10,2022-03-17 02:00:00,0.0,0.0,-4.000000000000001e-08,0.09000000000000001
11,2022-03-17 03:00:00,8.57957635944e-06,0.0007458875248622399,0.004438759166666666,0.09000000000000001
12,2022-03-17 04:00:00,2.516551607808e-05,0.00210248263724976,0.01329491,0.09000000000000001
13,2022-03-17 05:00:00,2.4871517933760004e-05,0.0020779363479816,0.01328599,0.09000000000000001
14,2022-03-17 06:00:00,2.0890681980479997e-05,0.0018677479512582,0.0124686325,0.09000000000000001
15,2022-03-17 07:00:00,8.11045964808e-06,0.00118018225324512,0.008446553333333334,0.09000000000000001
16,2022-03-17 08:00:00,7.75383823476e-06,0.00117615524475096,0.007323033333333333,0.09000000000000001
17,2022-03-17 09:00:00,7.5599344872e-06,0.00114672466027584,0.007324960000000001,0.09000000000000001
18,2022-03-17 10:00:00,7.5599344872e-06,0.00114672466027584,0.007324960000000001,0.09000000000000001
19,2022-03-17 11:00:00,7.4700989352e-06,0.0011362773914110802,0.0073048808333333335,0.09000000000000001
20,2022-03-17 12:00:00,7.45598166084e-06,0.0011352041746578,0.007297708333333333,0.09000000000000001
21,2022-03-17 13:00:00,7.455964710240001e-06,0.0011352028946904,0.0072977,0.09000000000000001
22,2022-03-17 14:00:00,7.434245551679999e-06,0.0011335474741809598,0.0072972725,0.09000000000000001
23,2022-03-17 15:00:00,7.62591074256e-06,0.0011668335484176001,0.007261803333333334,0.09000000000000001
24,2022-03-17 16:00:00,7.540250530679999e-06,0.00115562445507144,0.0072495541666666675,0.09000000000000001
25,2022-03-17 17:00:00,3.0576592098000003e-06,0.0004692566586672,0.007239348333333334,0.09000000000000001
26,2022-03-17 18:00:00,2.146832295048e-05,0.00299924746448544,0.008500146666666666,0.09000000000000001
27,2022-03-17 19:00:00,1.679859839844e-05,0.0017039547222562799,0.010952148333333333,0.09000000000000001
28,2022-03-17 20:00:00,1.8465319649519998e-05,0.0018677888686137601,0.010971881666666667,0.09000000000000001
29,2022-03-17 21:00:00,1.515176359128e-05,0.001618109220582,0.010516355,0.09000000000000001
30,2022-03-17 22:00:00,1.495600034976e-05,0.00160778669113008,0.01046543,0.09000000000000001
31,2022-03-17 23:00:00,1.495600034976e-05,0.00160778669113008,0.01046543,0.09000000000000001
32,2022-03-18 00:00:00,1.49000198238e-05,0.0016047769207816799,0.010337994166666668,0.09000000000000001
33,2022-03-18 01:00:00,1.488875929056e-05,0.0016041715948828799,0.01031248,0.09000000000000001
34,2022-03-18 02:00:00,1.488625546356e-05,0.0016040366553348,0.0103116125,0.09000000000000001
35,2022-03-18 03:00:00,1.3643766286920002e-05,0.00147026092972176,0.010309235833333333,0.09000000000000001
36,2022-03-18 04:00:00,1.08052093764e-05,0.001165534101756,0.010295833333333332,0.09000000000000001
37,2022-03-18 05:00:00,1.9546303483079998e-05,0.00175798059440256,0.0118688325,0.09000000000000001
38,2022-03-18 06:00:00,2.439900647712e-05,0.00217607611476384,0.01215727,0.09000000000000001
39,2022-03-18 07:00:00,2.15191107324e-05,0.0019285329765952799,0.012403018333333333,0.09000000000000001
40,2022-03-18 08:00:00,1.593513260064e-05,0.00143724233127528,0.0122871875,0.09000000000000001
41,2022-03-18 09:00:00,7.360172848800001e-06,0.0006708913725311999,0.01218963,0.09000000000000001
42,2022-03-18 10:00:00,3.395569010832e-05,0.0030929577304611602,0.012193065000000001,0.09000000000000001
43,2022-03-18 11:00:00,2.58903262044e-05,0.00237255641394156,0.012114929166666668,0.09000000000000001
44,2022-03-18 12:00:00,2.028286555236e-05,0.0018723466345316401,0.0120364275,0.09000000000000001
45,2022-03-18 13:00:00,2.027835346032e-05,0.00187213849716816,0.01203509,0.09000000000000001
46,2022-03-18 14:00:00,1.7679042600480003e-05,0.0016322545617717598,0.012032595,0.09000000000000001
47,2022-03-18 15:00:00,2.1494469211559998e-05,0.00200783594362896,0.012004748333333334,0.09000000000000001
48,2022-03-18 16:00:00,1.8819587452319998e-05,0.00180331062297552,0.011777893333333333,0.09000000000000001
49,2022-03-18 17:00:00,1.5843703298039998e-05,0.0016519997544235199,0.010686489166666667,0.09000000000000001
50,2022-03-18 18:00:00,1.396566472464e-05,0.0015536342771834402,0.010002820833333334,0.09000000000000001
51,2022-03-18 19:00:00,2.646655057728e-05,0.00205188941736504,0.0135434075,0.09000000000000001
52,2022-03-18 20:00:00,3.601154730852e-05,0.0024948138753324,0.0160379975,0.09000000000000001
53,2022-03-18 21:00:00,3.55188000942e-05,0.00247770736571088,0.0159125875,0.09000000000000001
54,2022-03-18 22:00:00,3.399111733536e-05,0.0024236758922191203,0.015863674999999997,0.09000000000000001
